?gocam	?title	?controllers	?taxons	?taxon_labels	?modelstate
<http://model.geneontology.org/R-HSA-4085001>	Sialic acid metabolism - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-727812,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4088083,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1605788,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428624,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1605806,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1605644,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1605759,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3781918,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4085395,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4085396,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4085413,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4086259,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4086290,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4086295,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-975904	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72695>	Formation of the ternary complex, and subsequently, the 43S complex - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-72526,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-379657	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72731>	Recycling of eIF2:GDP - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-72526	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-110381>	Resolution of AP sites via the single-nucleotide replacement pathway - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-53845,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-53789	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-73762>	RNA Polymerase I Transcription Initiation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109845,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-350078	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-427359>	SIRT1 negatively regulates rRNA expression - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-350078,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-427531,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-427517	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-427413>	NoRC negatively regulates rRNA expression - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73717,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-205021,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-427410	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-427389>	Activation of rRNA Expression by ERCC6 (CSB) and EHMT2 (G9a) - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73717,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-212151	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-73772>	RNA Polymerase I Promoter Escape - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73717	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-73728>	RNA Polymerase I Promoter Opening - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109845	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72706>	GTP hydrolysis and joining of the 60S ribosomal subunit - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-ALL-72617	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-73621>	Pyrimidine catabolism - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109266,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109363,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109433,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109468,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109497,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73462,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73465,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73468,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73529,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74363,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-904854,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-977408	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-2022923>	Dermatan sulfate biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971481,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971536,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022058,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3734047	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-2022870>	Chondroitin sulfate biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1889954,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971481,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971425,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971431,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971467,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971496,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971543,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2018661	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-163841>	Gamma carboxylation, hypusine formation and arylsulfatase activation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6788652,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6788849,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6788875,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8954265	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-2022854>	Keratan sulfate biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-744235,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1971540,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2046158,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2046170,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2046221,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-975898	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-727802>	Transport of nucleotide sugars - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174388,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-173600,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174400,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787538,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787635,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-727812,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-735686,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-741452,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-742352,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-742365,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-744235	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-156584>	Cytosolic sulfonation of small molecules - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174400,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-158473,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176479,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176484,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176567,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176569,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176573,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176574,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176599,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176645,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176648,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176650,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8959973,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176572,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-176621,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5695994,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8953491,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8954265	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-174362>	Transport and synthesis of PAPS - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174400,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-427632	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72764>	Eukaryotic Translation Termination - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5691510,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6800133	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-2022928>	HS-GAG biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3465611,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-744235,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1889954,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022878,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022936,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2024106,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2076393,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2076438,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2076470,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2869445	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72662>	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-72576	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72649>	Translation initiation complex formation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-72576	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-156827>	L13a-mediated translational silencing of Ceruloplasmin expression - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170641	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-159236>	Transport of Mature mRNA derived from an Intron-Containing Transcript - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71997,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8852231	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-6787639>	GDP-fucose biosynthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787538,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787635,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-742352,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787531,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787620,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6787682	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72702>	Ribosomal scanning and start codon recognition - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-ALL-72617	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-1971475>	A tetrasaccharide linker sequence is required for GAG synthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-742365,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1889954,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1889950,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1889995,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8863599,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-913714	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-156902>	Peptide chain elongation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-72500	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-1475029>	Reversible hydration of carbon dioxide - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-450982,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69996,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70070,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70965,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475016,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475027,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1475034	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-72163>	pre-mRNA splicing - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8850837	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-71384>	Ethanol oxidation - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71733,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-449883,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-449914,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5692229,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696086,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71689,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71721	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-173599>	Formation of the active cofactor, UDP-glucuronate - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174388,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-173600,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70281,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71586,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-453132,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70218	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-71032>	Propionyl-CoA catabolism - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70999,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70839,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70890,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71012,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71026	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
<http://model.geneontology.org/R-HSA-3322077>	Glycogen synthesis - imported from: Reactome	http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70281,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-450097,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-453340,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70356,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71586,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372871,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71599,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70205,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70190,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71565,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71570,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3777103,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3781020,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-453132,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70218,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71576	http://purl.obolibrary.org/obo/NCBITaxon_9606	Homo sapiens	development
